index,year,kms,owners,vehicle,manual,location,amount,brand,mileage,engine,maxPower,maxPowerRPM,seats,Color,GearBox,driveType,SteeringType,FrontBrkType,RearBrkType,TopSpeed,acceleration,Doors,no_cyclinders,no_valves,valveConfig,fuelSupply
815,2018,"85,110 kms",First Owner,Diesel,Manual,Bangalore,7.85 Lakh*,Maruti,25.2 kmpl,1248 CC,74bhp,4000rpm,5,Red,5 Speed,,,,Drum,155 Kmph,14.8 Seconds,5,4,4,DOHC,CRDI
816,2012,"91,000 kms",First Owner,Diesel,Manual,Bangalore,7.85 Lakh*,Mahindra,15.1 kmpl,2179 CC,140bhp,3750rpm,7,Silver,6 Speed,FWD,Power,Disc & Caliper Type,Disc & Caliper Type,175 kmph,12.5 Seconds,5,4,4,DOHC,Direct Injection
817,2019,"31,080 kms",First Owner,Petrol,Manual,Bangalore,7.85 Lakh*,Maruti,21.01 kmpl,1197 CC,81.80bhp,6000rpm,5,Red,5 Speed,FWD,,,,,12.36 seconds,5,4,4,DOHC,MPFI
818,2019,"34,534 kms",First Owner,Petrol,Manual,Bangalore,7.85 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.86bhp,6000rpm,5,Red,5 Speed,FWD,,,,,,5,4,4,DOHC,MPFI
819,2014,"1,13,791 kms",First Owner,Diesel,Manual,Bangalore,7.86 Lakh*,Mahindra,15.1 kmpl,2179 CC,140bhp,3750rpm,7,Silver,6 Speed,,,Disc & Caliper Type,Disc & Caliper Type,175 kmph,12.5 Seconds,5,4,4,DOHC,Direct Injection
820,2018,"31,533 kms",First Owner,Petrol,Manual,Bangalore,7.89 Lakh*,Maruti,20.73 kmpl,1373 CC,91.1 bhp,,5,Silver,5 Speed,FWD,,,,,,,,,,
821,2017,"40,000 kms",First Owner,Diesel,Automatic,Bangalore,7.9 Lakh*,Maruti,28.4 kmpl,1248 CC,74.02bhp,4000rpm,5,,5 Speed,FWD,,,,,,,4,4,DOHC,CRDI
822,2018,"32,939 kms",First Owner,Diesel,Manual,Bangalore,7.9 Lakh*,Maruti,28.4 kmpl,1248 CC,74.02bhp,4000rpm,5,Silver,5 Speed,FWD,,,,,,4,4,4,DOHC,CRDI
823,2018,"79,326 kms",First Owner,Petrol,Manual,Bangalore,7.9 Lakh*,Maruti,21.21 kmpl,1197 CC,81.80bhp,6000rpm,5,Blue,5,FWD,,,,,,5,4,4,DOHC,MPFi
824,2016,"59,387 kms",First Owner,Petrol,Manual,Bangalore,7.9 Lakh*,Honda,17.8 kmpl,1497 CC,117.3bhp,6600rpm,5,Silver,5 Speed,FWD,,,,,,4,4,4,SOHC,PGM-Fi
825,2018,"33,000 kms",First Owner,Petrol,Manual,Bangalore,7.95 Lakh*,Honda,17.4 kmpl,1497 CC,117.60bhp,6600rpm,5,Maroon,5 Speed,FWD,,,,,,,4,4,SOHC,PGM-Fi
826,2018,"10,000 kms",First Owner,Petrol,Automatic,Bangalore,7.95 Lakh*,Maruti,19.56 kmpl,1197 CC,81.80bhp,6000rpm,5,Grey,CVT,,,,,,,5,4,4,DOHC,MPFI
827,2010,"1,73,000 kms",Second Owner,Diesel,Manual,Bangalore,7.95 Lakh*,Toyota,12.8 kmpl,2494 CC,102,"3,600 (PS",7,Golden,5 Speed,,,,Drum,151 kmph,17.5 seconds,5,4,4,DOHC,CRDI
828,2009,"63,800 kms",Third Owner,Petrol,Automatic,Bangalore,7.95 Lakh*,Mercedes-Benz,10.5 kmpl,1796 CC,157.7,"5,500 (PS",5,Grey,5 Speed,,Power,Disc,Solid Disc,209 kmph,13.16 seconds,4,4,0,,
829,2008,"81,000 kms",Second Owner,Diesel,Automatic,Bangalore,7.95 Lakh*,Audi,16.77 kmpl,2967 CC,241.38bhp,4000-4500rpm,5,Blue,8 Speed,,Power,Ventilated Disc,Ventilated Disc,250 Kmph,6.1 Seconds,4,6,4,DOHC,CRDI
830,2018,"24,000 kms",First Owner,Petrol,Manual,Bangalore,7.95 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.86bhp,6000rpm,5,Red,5 Speed,FWD,,,Drum,170 Kmph,13.2 Seconds,5,4,4,DOHC,MPFI
831,2017,"34,000 kms",Second Owner,Petrol,Automatic,Bangalore,7.95 Lakh*,Maruti,19.56 kmpl,1197 CC,81.80bhp,6000rpm,5,Silver,CVT,FWD,,,,,12.79 seconds,5,4,4,DOHC,MPFI
832,2018,"21,571 kms",First Owner,Petrol,Automatic,Bangalore,8 Lakh*,Honda,18.3 kmpl,1199 CC,88.76bhp,6000rpm,5,Red,CVT,FWD,,,,,,4,4,4,SOHC,MPFi
833,2004,"99,000 kms",First Owner,Diesel,Automatic,Bangalore,8 Lakh*,Mercedes-Benz,11.0 kmpl,2987 CC,198.5,"4,000 (PS",5,TEALITE BLUE,7 Speed,,,Ventilated Disc,Solid Disc,248 kmph,8.7 seconds,4,6,4,DOHC,SEFI
834,2016,"65,231 kms",First Owner,Diesel,Manual,Bangalore,8 Lakh*,Ford,21.7 kmpl,1498 CC,98.96bhp,3750rpm,5,White,5 Speed,FWD,,Ventilated Disc,Drum,,,5,4,4,SOHC,Direct Injection
835,2013,"1,06,000 kms",Second Owner,Diesel,Manual,Bangalore,8 Lakh*,Mahindra,15.1 kmpl,2179 CC,140bhp,3750rpm,7,Grey,6 Speed,AWD,,Disc & Caliper Type,Disc & Caliper Type,175 kmph,12.5 Seconds,5,4,4,DOHC,Direct Injection
836,2018,"35,000 kms",Second Owner,Diesel,Manual,Bangalore,8 Lakh*,Maruti,28.4 kmpl,1248 CC,74bhp,4000rpm,5,,5,FWD,,,,,,,4,4,DOHC,CRDi
837,2019,"86,336 kms",First Owner,Diesel,Manual,Bangalore,8 Lakh*,Mahindra,14.02 kmpl,2179 CC,118.3 bhp,,8,Silver,5 Speed,,,,,,,,,,,
838,2011,"1,68,000 kms",Third Owner,Diesel,Manual,Bangalore,8 Lakh*,Toyota,12.8 kmpl,2494 CC,102,"3,600 (PS",8,,5 Speed,,Power,,,,,5,4,4,DOHC,CRDI
839,2014,"1,04,000 kms",Second Owner,Diesel,Manual,Bangalore,8 Lakh*,Mahindra,15.1 kmpl,2179 CC,140 bhp,,7,Black,6 Speed,FWD,,,,,,,,,,
840,2007,"80,000 kms",First Owner,Diesel,Automatic,Bangalore,8 Lakh*,Volvo,16.0 kmpl,2400 CC,215bhp,4000rpm,5,Grey,6 Speed,FWD,,,,,,4,5,5,DOHC,CRDI
841,2013,"80,000 kms",Second Owner,Diesel,Manual,Bangalore,8 Lakh*,Mahindra,15.1 kmpl,2179 CC,140bhp,3750rpm,7,White,6 Speed,FWD,,,Disc & Caliper Type,175 kmph,12.5 Seconds,5,4,4,DOHC,Direct Injection
842,2019,"40,000 kms",Second Owner,Diesel,Manual,Bangalore,8 Lakh*,Maruti,28.4 kmpl,1248 CC,74bhp,4000rpm,5,,5,FWD,,,,,,,4,4,DOHC,CRDi
843,2017,"56,500 kms",First Owner,Petrol,Manual,Bangalore,8.1 Lakh*,Skoda,15.41 kmpl,1598 CC,103.2bhp,5200-5250rpm,5,White,5 Speed,FWD,,Disc,Drum,185kmph,,4,4,4,DOHC,MPFI
844,2018,"35,000 kms",Second Owner,Petrol,Automatic,Bangalore,8.17 Lakh*,Renault,14.99 kmpl,1498 CC,104.5bhp,5600rpm,5,,5 speed,FWD,,,,,,5,4,4,DOHC,MPFI
845,2016,"59,000 kms",First Owner,Diesel,Manual,Bangalore,8.2 Lakh*,Ford,21.7 kmpl,1498 CC,98.96 bhp,,5,Orange,5 Speed,FWD,,,,,,,,,,
846,2015,"1,28,984 kms",First Owner,Diesel,Manual,Bangalore,8.2 Lakh*,Maruti,25.47 kmpl,1248 CC,88.50bhp,4000rpm,7,Silver,5 Speed,FWD,,,,,,,4,4,DOHC,CRDI
847,2014,"1,18,973 kms",Second Owner,Diesel,Manual,Bangalore,8.2 Lakh*,Mahindra,15.1 kmpl,2179 CC,140bhp,3750rpm,7,Silver,6 Speed,AWD,,,Disc & Caliper Type,175 kmph,12.5 Seconds,5,4,4,DOHC,Direct Injection
848,2018,"22,540 kms",First Owner,Petrol,Manual,Bangalore,8.2 Lakh*,Tata,17.0 kmpl,1198 CC,108.5 bhp,,5,Blue,6 Speed,,,,,,,,,,,
849,2018,"32,000 kms",First Owner,Petrol,Manual,Bangalore,8.2 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.86bhp,6000rpm,5,White,5 Speed,FWD,,,Drum,170 Kmph,13.2 Seconds,5,4,4,DOHC,MPFI
850,2018,"24,950 kms",First Owner,Petrol,Automatic,Bangalore,8.2 Lakh*,Honda,18.2 kmpl,1199 CC,88.7 bhp,,5,Red,5 Speed,FWD,,,,,,,,,,
851,2018,"63,210 kms",First Owner,Diesel,Manual,Bangalore,8.25 Lakh*,Honda,24.7 kmpl,1498 CC,98.63bhp,3600rpm,5,Silver,5 Speed,FWD,,,,,,4,4,4,DOHC,CRDi
852,2018,"24,571 kms",First Owner,Petrol,Manual,Bangalore,8.25 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.86 bhp,,5,Maroon,5 Speed,FWD,,,,,,,,,,
853,2019,"32,943 kms",Second Owner,Petrol,Manual,Bangalore,8.25 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.86 bhp,,5,White,5 Speed,FWD,,,,,,,,,,
854,2013,"1,21,000 kms",First Owner,Diesel,Manual,Bangalore,8.25 Lakh*,Mahindra,15.1 kmpl,2179 CC,140bhp,3750rpm,7,Grey,6 Speed,FWD,Power,Disc & Caliper Type,Disc & Caliper Type,175 kmph,12.5 Seconds,5,4,4,DOHC,Direct Injection
855,2019,"35,000 kms",First Owner,Petrol,Manual,Bangalore,8.25 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.83bhp,6000rpm,5,Maroon,5 Speed,FWD,,,,,13.2 Seconds,5,4,4,DOHC,MPFI
856,2019,"14,203 kms",First Owner,Petrol,Manual,Bangalore,8.25 Lakh*,Hyundai,17.19 kmpl,1197 CC,81.86bhp,6000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,,,5,4,4,DOHC,MPFI
857,2018,"31,523 kms",First Owner,Petrol,Automatic,Bangalore,8.25 Lakh*,Maruti,21.4 kmpl,1197 CC,83.1 bhp,,5,Blue,CVT,FWD,,,,,,,,,,
858,2018,"17,401 kms",First Owner,Petrol,Automatic,Bangalore,8.35 Lakh*,Maruti,22.0 kmpl,1197 CC,81.80bhp,6000rpm,5,Red,5,,,,,,,,4,4,null,MPFi
859,2014,"1,23,019 kms",Second Owner,Diesel,Manual,Bangalore,8.35 Lakh*,Mahindra,15.1 kmpl,2179 CC,140bhp,3750rpm,7,Blue,6 Speed,AWD,,Disc & Caliper Type,Disc & Caliper Type,175 kmph,12.5 Seconds,5,4,4,DOHC,Direct Injection
860,2018,"32,000 kms",First Owner,Petrol,Manual,Bangalore,8.4 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.86bhp,6000rpm,5,White,5 Speed,FWD,,Disc,Drum,170 Kmph,13.2 Seconds,5,4,4,DOHC,MPFI
861,2012,"52,000 kms",First Owner,Diesel,Manual,Bangalore,8.45 Lakh*,Mahindra,15.1 kmpl,2179 CC,140 bhp,,7,Purple,6 Speed,FWD,,,,,,,,,,
862,2012,"56,000 kms",Third Owner,Diesel,Manual,Bangalore,8.45 Lakh*,Mahindra,15.1 kmpl,2179 CC,140bhp,3750rpm,7,Grey,6 Speed,AWD,,,Disc & Caliper Type,175 kmph,12.5 Seconds,5,4,4,DOHC,Direct Injection
863,2018,"38,295 kms",Second Owner,Diesel,Manual,Bangalore,8.45 Lakh*,Ford,21.7 kmpl,1498 CC,98.96 bhp,,5,Blue,5 Speed,FWD,,,,,,,,,,
864,2013,"1,06,000 kms",Second Owner,Diesel,Manual,Bangalore,8.45 Lakh*,Mahindra,15.1 kmpl,2179 CC,140bhp,3750rpm,7,Grey,6 Speed,FWD,Power,Disc & Caliper Type,Disc & Caliper Type,175 kmph,12.5 Seconds,5,4,4,DOHC,Direct Injection
865,2015,"71,000 kms",First Owner,Diesel,Automatic,Bangalore,8.45 Lakh*,Hyundai,19.5 kmpl,1582 CC,126.24 bhp,,5,Silver,6 Speed,FWD,,,,,,,,,,
866,2018,"24,000 kms",First Owner,Petrol,Manual,Bangalore,8.45 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.83bhp,6000rpm,5,Maroon,5 Speed,FWD,,Disc,Drum,170 Kmph,13.2 Seconds,5,4,4,DOHC,MPFI
867,2018,"75,975 kms",First Owner,Diesel,Manual,Bangalore,8.49 Lakh*,Maruti,27.39 kmpl,1248 CC,74 bhp,,5,Grey,5 Speed,FWD,,,,,,,,,,
868,2013,"77,000 kms",First Owner,Diesel,Manual,Bangalore,8.5 Lakh*,Mahindra,16.0 kmpl,2179 CC,140bhp,3750rpm,7,Grey,6 Speed,FWD,,,,185 Kmph,10 Seconds,5,4,4,DOHC,Direct Injection
869,2014,"51,000 kms",Second Owner,Diesel,Manual,Bangalore,8.5 Lakh*,Mahindra,15.1 kmpl,2179 CC,140 bhp,,7,Silver,6 Speed,,,,,,,,,,,
870,2018,"18,000 kms",First Owner,Diesel,Manual,Bangalore,8.5 Lakh*,Maruti,27.39 kmpl,1248 CC,74bhp,4000rpm,5,Red,5 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
871,2018,"11,243 kms",First Owner,Diesel,Manual,Bangalore,8.5 Lakh*,Honda,27.4 kmpl,1498 CC,98.63bhp,3600rpm,5,G BROWN,5 Speed,,,Disc,Drum,142.95kmph,10.06 Seconds,4,4,4,DOHC,CRDi
872,2018,"35,000 kms",First Owner,Petrol,Manual,Bangalore,8.5 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.83bhp,6000rpm,5,Maroon,5 Speed,FWD,,Disc,Drum,170 Kmph,13.2 Seconds,5,4,4,DOHC,MPFI
873,2019,"25,683 kms",Second Owner,Petrol,Automatic,Bangalore,8.5 Lakh*,Hyundai,17.4 kmpl,1197 CC,81.86bhp,6000rpm,5,Blue,5 Speed,FWD,,Disc,Drum,151.11 kmph,16.18 Seconds,5,4,4,DOHC,MPFI
874,2017,"8,963 kms",First Owner,Petrol,Manual,Bangalore,8.5 Lakh*,Honda,17.5 kmpl,1199 CC,88.7bhp,6000rpm,5,Brown,5 Speed,,,,,164.26 kmph,15.31 Seconds,5,4,4,SOHC,MPFi
875,2014,"46,146 kms",First Owner,Diesel,Manual,Bangalore,8.5 Lakh*,Tata,14.0 kmpl,2179 CC,138.1 bhp,,7,Brown,5 Speed,FWD,,,,,,,,,,
876,2020,"14,100 kms",First Owner,Petrol,Manual,Bangalore,8.55 Lakh*,Honda,18.6 kmpl,1199 CC,88.76bhp,6000rpm,5,White,5 Speed,FWD,,,,,,4,4,4,SOHC,MPFi
877,2017,"37,477 kms",First Owner,Diesel,Manual,Bangalore,8.58 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,Red,5 Speed,,,Ventilated Disc,Drum,172 kmph,12.36 Seconds,5,4,4,DOHC,CRDi
878,2016,"51,000 kms",Second Owner,Petrol,Automatic,Bangalore,8.6 Lakh*,Volkswagen,17.21 kmpl,1197 CC,103.5bhp,5000rpm,5,White,7 Speed,FWD,,,,177.22 kmph,10.61 Seconds,5,4,4,DOHC,Direct Injection
879,2016,"46,800 kms",First Owner,Petrol,Automatic,Bangalore,8.65 Lakh*,Honda,15.4 kmpl,1497 CC,117.3 bhp,,7,White,CVT,FWD,,,,,,,,,,
880,2018,"56,501 kms",First Owner,Petrol,Manual,Bangalore,8.7 Lakh*,Skoda,15.41 kmpl,1598 CC,103.2 bhp,,5,White,5 Speed,FWD,,,,,,,,,,
881,2014,"86,000 kms",First Owner,Diesel,Manual,Bangalore,8.75 Lakh*,Mahindra,15.1 kmpl,2179 CC,140bhp,3750rpm,7,Grey,6 Speed,FWD,,,,,,,4,4,DOHC,Direct Injection
882,2017,"54,000 kms",First Owner,Petrol,Automatic,Bangalore,8.75 Lakh*,Renault,14.99 kmpl,1498 CC,104.5 bhp,,5,Brown,5 speed,,,,,,,,,,,
883,2019,"10,344 kms",First Owner,Petrol,Manual,Bangalore,8.75 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.83bhp,6000rpm,5,White,5 Speed,FWD,,,,,,5,4,4,DOHC,MPFI
884,2017,"54,000 kms",Second Owner,Petrol,Automatic,Bangalore,8.75 Lakh*,Volkswagen,18.19 kmpl,1197 CC,103.5 bhp,,5,Brown,7 Speed,FWD,,,,,,,,,,
885,2018,"60,000 kms",First Owner,Diesel,Manual,Bangalore,8.75 Lakh*,Honda,25.5 kmpl,1498 CC,98.6bhp,3600rpm,5,GOLDEN BROWN,6 Speed,,,Ventilated Disc,Drum,176 kmph,12.43 Seconds,5,4,4,DOHC,CRDi
886,2017,"38,220 kms",First Owner,Petrol,Automatic,Bangalore,8.75 Lakh*,Volkswagen,17.21 kmpl,1197 CC,103.5 bhp,,5,Red,7 Speed,FWD,,,,,,,,,,
887,2018,"11,310 kms",First Owner,Petrol,Automatic,Bangalore,8.75 Lakh*,Hyundai,17.4 kmpl,1197 CC,81.86bhp,6000rpm,5,White,5 Speed,FWD,,,Drum,151.11 kmph,16.18 Seconds,5,4,4,DOHC,MPFI
888,2018,"33,990 kms",First Owner,Petrol,Manual,Bangalore,8.8 Lakh*,Honda,17.4 kmpl,1497 CC,117.3 bhp,,5,Red,5 Speed,,,,,,,,,,,
889,2020,"14,068 kms",First Owner,Petrol,Manual,Bangalore,8.9 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.86bhp,6000rpm,5,Silver,5 Speed,FWD,,,,,,5,4,4,DOHC,MPFI
890,2016,"60,000 kms",Second Owner,Diesel,Automatic,Bangalore,8.9 Lakh*,Renault,19.6 kmpl,1461 CC,108.45bhp,4000rpm,5,Grey,6 Speed,FWD,,,,,12.5 Seconds,5,4,4,DOHC,CRDi
891,2018,"15,000 kms",First Owner,Petrol,Automatic,Bangalore,8.95 Lakh*,Maruti,19.56 kmpl,1197 CC,81.80 bhp,,5,Grey,CVT,FWD,,,,,,,,,,
892,2014,"84,000 kms",First Owner,Diesel,Manual,Bangalore,8.95 Lakh*,Mahindra,15.1 kmpl,2179 CC,140 bhp,,7,Maroon,6 Speed,,,,,,,,,,,
893,2019,"20,000 kms",First Owner,Petrol,Automatic,Bangalore,8.95 Lakh*,Hyundai,17.4 kmpl,1197 CC,81.86 bhp,,5,Silver,5 Speed,FWD,,,,,,,,,,
894,2013,"21,720 kms",Second Owner,Diesel,Manual,Bangalore,8.99 Lakh*,Mahindra,15.1 kmpl,2179 CC,140bhp,3750rpm,7,Grey,6 Speed,,,Disc & Caliper Type,Disc & Caliper Type,175 kmph,12.5 Seconds,5,4,4,DOHC,Direct Injection
895,2019,"39,000 kms",First Owner,Diesel,Manual,Bangalore,9 Lakh*,Volkswagen,20.14 kmpl,1498 CC,88 bhp,,5,White,5 Speed,,,,,,,,,,,
896,2017,"52,000 kms",First Owner,Diesel,Manual,Bangalore,9 Lakh*,Mahindra,16.55 kmpl,2498 CC,105bhp,3800rpm,6,Grey,5 Speed,,,,,,,3,4,4,DOHC,Common Rail
897,2018,"37,000 kms",Second Owner,Diesel,Manual,Bangalore,9 Lakh*,Ford,23.0 kmpl,1498 CC,98.96bhp,3750rpm,5,Blue,5 Speed,FWD,,,,,,4,4,4,SOHC,Direct Injection
898,2013,"62,949 kms",Second Owner,Petrol,Automatic,Bangalore,9 Lakh*,Hyundai,12.37 kmpl,2359 CC,198.25bhp,6300rpm,5,Black,6 Speed,FWD,,Vantilated Disc,Solid Disc,200 km/hr,12 Seconds,4,4,4,DOHC,Gasoline Direct Injection
899,2014,"84,000 kms",First Owner,Diesel,Manual,Bangalore,9.1 Lakh*,Mahindra,15.1 kmpl,2179 CC,140bhp,3750rpm,7,Maroon,6 Speed,,,,,,12.5 Seconds,5,4,4,DOHC,Direct Injection
900,2018,"68,874 kms",First Owner,Diesel,Manual,Bangalore,9.15 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,Grey,5 Speed,,,Ventilated Disc,Drum,172 kmph,12.36 Seconds,5,4,4,DOHC,CRDi
901,2018,"32,000 kms",First Owner,Diesel,Manual,Bangalore,9.15 Lakh*,Skoda,21.13 kmpl,1498 CC,108.6bhp,4000rpm,5,Silver,5 Speed,FWD,,,Drum,185kmph,,4,4,4,DOHC,Direct Injection
902,2019,"13,000 kms",First Owner,Petrol,Automatic,Bangalore,9.15 Lakh*,Renault,16.42 kmpl,1330 CC,153.866bhp,5500rpm,5,Grey,7-Speed,FWD,,,,,,5,4,4,DOHC,Gasoline Direct Injection
903,2019,"40,000 kms",First Owner,Diesel,Manual,Bangalore,9.2 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,White,5 Speed,,Power,Ventilated Disc,Drum,172 kmph,12.36 Seconds,5,4,4,DOHC,CRDi
904,2018,"62,279 kms",First Owner,Petrol,Manual,Bangalore,9.2 Lakh*,Honda,17.4 kmpl,1497 CC,117.6bhp,6600rpm,5,Brown,5 Speed,FWD,,,,,,4,4,4,SOHC,PGM-Fi
905,2019,"26,692 kms",First Owner,Petrol,Automatic,Bangalore,9.25 Lakh*,Toyota,17.8 kmpl,1496 CC,105.94bhp,6000rpm,5,Red,7 Speed CVT,FWD,,,,,,,4,4,DOHC,EFI
906,2014,"86,291 kms",First Owner,Diesel,Manual,Bangalore,9.25 Lakh*,Mahindra,15.1 kmpl,2179 CC,140 bhp,,7,Grey,6 Speed,AWD,,,,,,,,,,
907,2018,"15,147 kms",First Owner,Petrol,Manual,Bangalore,9.25 Lakh*,Maruti,20.65 kmpl,1462 CC,103.25bhp,6000rpm,5,White,5 Speed,FWD,,,,,,,4,4,DOHC,MPFI
908,2012,"1,53,000 kms",First Owner,Diesel,Manual,Bangalore,9.25 Lakh*,Toyota,12.8 kmpl,2494 CC,102,"3,600 (PS",7,White,5 Speed,,,,Drum,151 kmph,17.5 seconds,5,4,4,DOHC,CRDI
909,2018,"38,000 kms",First Owner,Petrol,Manual,Bangalore,9.25 Lakh*,Skoda,14.3 kmpl,1598 CC,103.2 bhp,,5,Grey,5 Speed,FWD,,,,,,,,,,
910,2018,"23,010 kms",Second Owner,Petrol,Automatic,Bangalore,9.25 Lakh*,Volkswagen,17.21 kmpl,1197 CC,103.5bhp,5000rpm,5,Grey,7 Speed,FWD,,,,,,5,4,4,DOHC,Direct Injection
911,2018,"15,000 kms",First Owner,Petrol,Manual,Bangalore,9.25 Lakh*,Maruti,21.56 kmpl,1462 CC,103.25bhp,6000rpm,5,White,5 Speed,FWD,,,Drum,,,4,4,4,DOHC,MPFI
912,2019,"24,000 kms",Second Owner,Diesel,Manual,Bangalore,9.25 Lakh*,Honda,25.5 kmpl,1498 CC,98.6bhp,3600rpm,5,,6 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
913,2017,"38,000 kms",First Owner,Petrol,Manual,Bangalore,9.25 Lakh*,Hyundai,17.0 kmpl,1591 CC,121.3 bhp,,5,Black,6 Speed,FWD,,,,,,,,,,
914,2017,"7,000 kms",First Owner,Petrol,Automatic,Bangalore,9.25 Lakh*,Volkswagen,17.21 kmpl,1197 CC,103.5bhp,5000rpm,5,White,7 Speed,FWD,,,,,,5,4,4,DOHC,Direct Injection
915,2020,"15,000 kms",First Owner,Petrol,Manual,Bangalore,9.25 Lakh*,Hyundai,18.27 kmpl,998 CC,118.35bhp,6000rpm,5,Blue,6-Speed,,,,Drum,,,5,3,4,,GDi
916,2017,"20,640 kms",First Owner,Petrol,Manual,Bangalore,9.25 Lakh*,Honda,17.4 kmpl,1497 CC,117.6bhp,6600rpm,5,Grey,5 Speed,FWD,,,,,,4,4,4,SOHC,PGM-Fi
917,2012,"36,000 kms",Second Owner,Petrol,Manual,Bangalore,9.25 Lakh*,Skoda,13.14 kmpl,1798 CC,160 BHP,,5,White,Six Speed Manual,Front Wheel Drive,Power,Disc,Disc,220 kmph,8.9 seconds,4,4,4,,DOHC
918,2018,"57,949 kms",First Owner,Petrol,Manual,Bangalore,9.25 Lakh*,Toyota,17.1 kmpl,1496 CC,105.5bhp,6000rpm,5,White,6 Speed,,,,,,,,4,4,DOHC,EFI
919,2009,"87,000 kms",First Owner,Diesel,Automatic,Bangalore,9.4 Lakh*,Mercedes-Benz,14.84 kmpl,2143 CC,170bhp,3000-4200rpm,5,Silver,7 Speed,RWD,Power,Ventilated Disc,Solid Disc,228km/hr,8.5 seconds,4,4,4,,Direct Injection
920,2019,"15,838 kms",First Owner,Petrol,Automatic,Bangalore,9.44 Lakh*,Hyundai,17.4 kmpl,1197 CC,81.86 bhp,,5,Marina blue,5 Speed,FWD,,,,,,,,,,
921,2016,"32,080 kms",Second Owner,Petrol,Automatic,Bangalore,9.45 Lakh*,Honda,15.4 kmpl,1497 CC,117.3bhp,6600rpm,7,Brown,CVT,FWD,,Disc,Drum,,,5,4,4,SOHC,
922,2019,"33,000 kms",First Owner,Petrol,Automatic,Bangalore,9.45 Lakh*,Volkswagen,0.0 kmpl,1197 CC,103.25bhp,5000rpm,5,White,7 Speed,FWD,,,Drum,,,5,0,4,DOHC,Direct Injectio
923,2018,"70,000 kms",First Owner,Petrol,Manual,Bangalore,9.45 Lakh*,Hyundai,17.0 kmpl,1591 CC,121.3 bhp,,5,Black,6 Speed,FWD,,,,,,,,,,
924,2018,"28,894 kms",First Owner,Diesel,Manual,Bangalore,9.45 Lakh*,Mahindra,16.5 kmpl,1493 CC,70 bhp,,7,Beige,5 Speed,,,,,,,,,,,
925,2018,"35,000 kms",First Owner,Petrol,Manual,Bangalore,9.45 Lakh*,Skoda,14.3 kmpl,1598 CC,103.2 bhp,,5,Grey,5 Speed,FWD,,,,,,,,,,
926,2010,"87,993 kms",Second Owner,Petrol,Automatic,Bangalore,9.49 Lakh*,Mercedes-Benz,11.7 kmpl,1796 CC,178 ," 5,600 (PS",5,Silver,6 Speed,,Power,Ventilated Disc,Solid Disc,230 kmph,8.8 seconds,4,4,0,,
927,2018,"14,471 kms",First Owner,Petrol,Manual,Bangalore,9.5 Lakh*,Renault,14.99 kmpl,1498 CC,104.5 bhp,,5,Brown,5 speed,,,,,,,,,,,
928,2019,"48,619 kms",First Owner,Diesel,Manual,Bangalore,9.5 Lakh*,Tata,21.5 kmpl,1497 CC,108.5bhp,3750rpm,5,White,6 Speed,,,,Drum,154.19 kmph,13.25 Seconds,5,4,4,DOHC,CDI
929,2018,"44,000 kms",First Owner,Diesel,Manual,Bangalore,9.5 Lakh*,Skoda,21.13 kmpl,1498 CC,108.6 bhp,,5,Grey,5 Speed,FWD,,,,,,,,,,
930,2017,"53,000 kms",First Owner,Diesel,Manual,Bangalore,9.5 Lakh*,Mahindra,16.55 kmpl,2498 CC,105bhp,3800rpm,6,Grey,5 Speed,,,,Drum,154 Kmph,,3,4,4,DOHC,Common Rail
931,2018,"40,037 kms",First Owner,Diesel,Manual,Bangalore,9.5 Lakh*,Tata,21.5 kmpl,1497 CC,108.5bhp,3750rpm,5,White,6 Speed,FWD,,Disc,Drum,154.19 kmph,13.25 Seconds,5,4,4,DOHC,CDI
932,2020,"9,996 kms",First Owner,Petrol,Manual,Bangalore,9.5 Lakh*,Tata,19.05 kmpl,1199 CC,84.88bhp,6000rpm,5,Maroon,5 Speed,FWD,,,,,,5,3,4,,EFI
933,2013,"56,000 kms",First Owner,Diesel,Manual,Bangalore,9.55 Lakh*,Mahindra,15.1 kmpl,2179 CC,140bhp,3750rpm,7,PURPLE,6 Speed,AWD,,Disc & Caliper Type,Disc & Caliper Type,175 kmph,12.5 Seconds,5,4,4,DOHC,Direct Injection
