index,year,kms,owners,vehicle,manual,location,amount,brand,mileage,engine,maxPower,maxPowerRPM,seats,Color,GearBox,driveType,SteeringType,FrontBrkType,RearBrkType,TopSpeed,acceleration,Doors,no_cyclinders,no_valves,valveConfig,fuelSupply
1452,2017,"37,960 kms",First Owner,Petrol,Automatic,Mumbai,6.95 Lakh*,Maruti,21.21 kmpl,1197 CC,81.80 bhp,,5,White,5 Speed,,,,,,,,,,,
1453,2020,"28,000 kms",First Owner,Petrol,Automatic,Mumbai,6.95 Lakh*,Renault,18.2 kmpl,999 CC,71 bhp,,7,Golden,5-Speed,,,,,,,,,,,
1454,2017,"51,788 kms",First Owner,Diesel,Manual,Mumbai,6.95 Lakh*,Hyundai,22.54 kmpl,1396 CC,88.73 bhp,,5,Red,6 Speed,FWD,,,,,,,,,,
1455,2016,"33,000 kms",First Owner,Diesel,Manual,Mumbai,6.95 Lakh*,Maruti,28.09 kmpl,1248 CC,88.5 bhp,,5,Grey,5 Speed,,,,,,,,,,,
1456,2014,"78,169 kms",First Owner,CNG,Manual,Mumbai,6.85 Lakh*,Maruti,22.8 km/kg,1373 CC,80.9 bhp,,7,Silver,5 Speed,,,,,,,,,,,
1457,2016,"32,000 kms",First Owner,Petrol,Automatic,Mumbai,6.85 Lakh*,Ford,14.8 kmpl,1497 CC,121.36bhp,6500rpm,5,Orange,6 Speed,FWD,,,,,,4,3,4,DOHC,Direct Injection
1458,2016,"69,000 kms",First Owner,Petrol,Automatic,Mumbai,6.86 Lakh*,Honda,18.0 kmpl,1497 CC,117.3bhp,6600rpm,5,Grey,5 Speed CVT,,,,,,,,4,4,SOHC,PGM-Fi
1459,2018,"11,882 kms",First Owner,Petrol,Manual,Mumbai,6.9 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.83 bhp,,5,Grey,5 Speed,FWD,,,,,,,,,,
1460,2012,"1,90,000 kms",Second Owner,Diesel,Manual,Mumbai,6.9 Lakh*,Toyota,12.8 kmpl,2494 CC,102,"3,600 (PS",8,Silver,5 Speed,,,,,,,5,4,4,DOHC,CRDI
1461,2013,"55,000 kms",First Owner,Diesel,Manual,Mumbai,6.9 Lakh*,Mahindra,15.1 kmpl,2179 CC,140bhp,3750rpm,7,White,6 Speed,AWD,,,,,,5,4,4,DOHC,Direct Injection
1462,2018,"25,000 kms",First Owner,Petrol,Automatic,Mumbai,6.9 Lakh*,Honda,19.0 kmpl,1199 CC,88.7 bhp,,5,Silver,5 Speed,FWD,,,,,,,,,,
1463,2015,"63,000 kms",First Owner,Petrol,Automatic,Mumbai,6.9 Lakh*,Honda,18.0 kmpl,1497 CC,117.3bhp,6600rpm,5,White,5 Speed CVT,,,,,,,,4,4,SOHC,PGM-Fi
1464,2014,"43,000 kms",First Owner,Petrol,Automatic,Mumbai,6.9 Lakh*,Hyundai,17.1 kmpl,1591 CC,121.4 bhp,,5,Black,5 Speed,FWD,,,,,,,,,,
1465,2020,"2,000 kms",First Owner,Petrol,Manual,Mumbai,6.9 Lakh*,Renault,20.0 kmpl,999 CC,71bhp,6250rpm,7,Blue,5-Speed,,,,,,,,3,4,DOHC,Multi Point Fuel Injection
1466,2017,"92,600 kms",First Owner,Diesel,Manual,Mumbai,6.94 Lakh*,Maruti,28.09 kmpl,1248 CC,88.50 bhp,,5,Grey,5 Speed,FWD,,,,,,,4,4,DOHC,CRDI
1467,2015,"79,000 kms",First Owner,Diesel,Manual,Mumbai,6.95 Lakh*,Maruti,20.77 kmpl,1248 CC,88.76 bhp,,7,White,5 Speed,,,,,,,,,,,
1468,2017,"37,960 kms",First Owner,Petrol,Automatic,Mumbai,6.95 Lakh*,Maruti,21.21 kmpl,1197 CC,81.80bhp,6000rpm,5,White,5 Speed,,,,,,,,4,4,DOHC,MPFI
1469,2020,"28,000 kms",First Owner,Petrol,Automatic,Mumbai,6.95 Lakh*,Renault,18.2 kmpl,999 CC,71 bhp,,7,Golden,5-Speed,,,,,,,,,,,
1470,2017,"51,788 kms",First Owner,Diesel,Manual,Mumbai,6.95 Lakh*,Hyundai,22.54 kmpl,1396 CC,88.73bhp,4000rpm,5,Red,6 Speed,FWD,,,,,,,4,4,DOHC,CRDI
1471,2016,"33,000 kms",First Owner,Diesel,Manual,Mumbai,6.95 Lakh*,Maruti,28.09 kmpl,1248 CC,88.5 bhp,,5,Grey,5 Speed,,,,,,,,,,,
1472,2017,"20,000 kms",Second Owner,Petrol,Automatic,Mumbai,6.95 Lakh*,Skoda,14.84 kmpl,1598 CC,103.2bhp,5200-5250rpm,5,,6 Speed,FWD,,,,,,4,4,4,DOHC,MPFI
1473,2018,"20,532 kms",First Owner,Petrol,Manual,Mumbai,6.95 Lakh*,Volkswagen,18.78 kmpl,999 CC,75 bhp,,5,White,5 Speed,,,,,,,,,,,
1474,2016,"44,500 kms",First Owner,Diesel,Automatic,Mumbai,6.95 Lakh*,Skoda,21.66 kmpl,1498 CC,103.52bhp,4400rpm,5,White,7 Speed,FWD,,,,,,,4,4,DOHC,Direct Injection
1475,2017,"24,000 kms",First Owner,Diesel,Manual,Mumbai,6.95 Lakh*,Maruti,27.39 kmpl,1248 CC,74bhp,4000rpm,5,Blue,5 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
1476,2016,"31,745 kms",First Owner,Petrol,Automatic,Mumbai,6.95 Lakh*,Ford,16.05 kmpl,1499 CC,110.4bhp,6300rpm,5,Black,6 Speed,FWD,,,,,,,4,4,DOHC,Direct Injection
1477,2016,"31,736 kms",First Owner,Petrol,Automatic,Mumbai,6.95 Lakh*,Ford,15.63 kmpl,1499 CC,110.4 bhp,,5,Black,6 Speed,FWD,,,,,,,,,,
1478,2012,"82,000 kms",Second Owner,Diesel,Manual,Mumbai,6.95 Lakh*,Toyota,12.99 kmpl,2494 CC,100.6bhp,3600rpm,7,Silver,5 Speed,,,,Drum,155 Kmph,13.3 Seconds,5,4,4,DOHC,CRDi
1479,2016,"44,000 kms",First Owner,Diesel,Automatic,Mumbai,6.95 Lakh*,Maruti,28.4 kmpl,1248 CC,74.02 bhp,,5,White,5 Speed,FWD,,,,,,,,,,
1480,2020,"20,000 kms",First Owner,Petrol,Automatic,Mumbai,6.95 Lakh*,Maruti,20.89 kmpl,1197 CC,81.80bhp,6000rpm,5,Blue,5 Speed,FWD,,,,,,,4,4,DOHC,MPFI
1481,2017,"27,397 kms",First Owner,Petrol,Manual,Mumbai,6.95 Lakh*,Honda,15.4 kmpl,1497 CC,117.3bhp,6600rpm,7,Silver,6 Speed,FWD,,,,,,,4,4,SOHC,
1482,2016,"52,309 kms",First Owner,Diesel,Manual,Mumbai,6.95 Lakh*,Maruti,23.65 kmpl,1248 CC,88.5bhp,4000rpm,5,Blue,5 Speed,,,,,,,5,4,4,DOHC,null
1483,2020,"3,279 kms",First Owner,Petrol,Manual,Mumbai,6.95 Lakh*,Renault,20.0 kmpl,999 CC,71bhp,6250rpm,7,Orange,5-Speed,,,,,,,5,3,4,DOHC,Multi Point Fuel Injection
1484,2018,"12,000 kms",First Owner,Petrol,Automatic,Mumbai,6.95 Lakh*,Maruti,18.5 kmpl,1197 CC,83.14bhp,6000rpm,5,Silver,4 Speed,,,,,,,,4,4,DOHC,MPFI
1485,2014,"66,900 kms",Second Owner,Diesel,Manual,Mumbai,6.98 Lakh*,Mahindra,15.1 kmpl,2179 CC,140bhp,3750rpm,7,Purple,6 Speed,AWD,,,,,,5,4,4,DOHC,Direct Injection
1486,2014,"1,36,500 kms",First Owner,Diesel,Manual,Mumbai,6.98 Lakh*,Mahindra,16.0 kmpl,2179 CC,140bhp,3750rpm,7,Grey,6 Speed,FWD,,,,,,5,4,4,DOHC,Direct Injection
1487,2012,"1,19,604 kms",First Owner,Diesel,Manual,Mumbai,6.99 Lakh*,Toyota,12.99 kmpl,2494 CC,100 bhp,,7,Silver,5 Speed,FWD,,,,,,,,,,
1488,2011,"86,000 kms",First Owner,Diesel,Automatic,Mumbai,6.99 Lakh*,Hyundai,11.72 kmpl,2199 CC,194.3bhp,3800rpm,7,White,6 speed,AWD,,,,,,,4,4,DOHC,Common Rail Direct Injection
1489,2016,"22,272 kms",First Owner,Petrol,Automatic,Mumbai,6.99 Lakh*,Maruti,21.4 kmpl,1197 CC,83.1 bhp,,5,White,CVT,FWD,,,,,,,,,,
1490,2017,"30,221 kms",First Owner,Petrol,Automatic,Mumbai,6.99 Lakh*,Maruti,21.4 kmpl,1197 CC,83.1bhp,6000rpm,5,Blue,CVT,,,,,,,,4,4,DOHC,MPFI
1491,2016,"98,000 kms",First Owner,Diesel,Manual,Mumbai,6.99 Lakh*,Maruti,23.65 kmpl,1248 CC,88.5bhp,4000rpm,5,Grey,5 Speed,FWD,,,,,,5,4,4,DOHC,null
1492,2018,"62,293 kms",First Owner,Petrol,Automatic,Mumbai,6.99 Lakh*,Hyundai,17.4 kmpl,1197 CC,81.86bhp,6000rpm,5,Red,5 Speed,FWD,,,,,,5,4,4,DOHC,MPFI
1493,2018,"15,000 kms",First Owner,Petrol,Automatic,Mumbai,6.99 Lakh*,Maruti,21.21 kmpl,1197 CC,81.80bhp,6000rpm,5,White,5 Speed,FWD,,,,,,,4,4,DOHC,MPFI
1494,2016,"65,000 kms",First Owner,Diesel,Manual,Mumbai,7 Lakh*,Maruti,26.21 kmpl,1248 CC,88.50 bhp,,5,White,5 Speed,FWD,,,,,,,,,,
1495,2016,"70,000 kms",First Owner,Diesel,Automatic,Mumbai,7 Lakh*,Volkswagen,22.15 kmpl,1498 CC,108.6 bhp,,5,Grey,7 Speed,FWD,,,,,,,,,,
1496,2021,"5,000 kms",First Owner,Petrol,Manual,Mumbai,7 Lakh*,Maruti,23.26 kmpl,1197 CC,88.50bhp,6000rpm,5,White,5 Speed,,,,,,,,4,4,DOHC,MPFI
1497,2017,"48,925 kms",Fourth & Above Owner,Petrol,Manual,Mumbai,7 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.83bhp,6000rpm,5,Black,5 Speed,FWD,,,,,13.2 Seconds,5,4,4,DOHC,MPFI
1498,2018,"48,925 kms",First Owner,Petrol,Manual,Mumbai,7 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.86bhp,6000rpm,5,White,5 Speed,FWD,,,,,,,4,4,DOHC,MPFI
1499,2019,"17,000 kms",First Owner,Petrol,Automatic,Mumbai,7 Lakh*,Hyundai,17.4 kmpl,1197 CC,81.86bhp,6000rpm,5,White,5 Speed,,,,,,,5,4,4,DOHC,MPFI
1500,2018,"13,648 kms",First Owner,Petrol,Manual,Mumbai,7 Lakh*,Honda,18.6 kmpl,1199 CC,88.76bhp,6000rpm,5,Golden Brown,5 Speed,FWD,,,,,,,4,4,SOHC,MPFi
1501,2018,"14,487 kms",First Owner,Petrol,Manual,Mumbai,7 Lakh*,Maruti,21.4 kmpl,1197 CC,83.1bhp,6000rpm,5,Orange,5 Speed,FWD,,,,,12.36 seconds,5,4,4,DOHC,MPFI
1502,2018,"32,000 kms",First Owner,Petrol,Manual,Mumbai,7.05 Lakh*,Maruti,21.4 kmpl,1197 CC,83.1bhp,6000rpm,5,Blue,5 Speed,FWD,,,,,,5,4,4,DOHC,MPFI
1503,2017,"67,601 kms",First Owner,Diesel,Manual,Mumbai,7.09 Lakh*,Maruti,28.4 kmpl,1248 CC,74.02 bhp,,5,Grey,5 Speed,FWD,,,,,,,,,,
1504,2016,"83,500 kms",First Owner,Diesel,Automatic,Mumbai,7.1 Lakh*,Volkswagen,21.5 kmpl,1498 CC,108.5bhp,4000rpm,5,Grey,7 Speed,FWD,,,,,,4,4,4,DOHC,CRDI
1505,2008,"46,001 kms",First Owner,Petrol,Automatic,Mumbai,7.1 Lakh*,BMW,10.6 kmpl,2996 CC,258 ," 6,500 (PS",5,Blue,6 Speed,,,,,250 kmph,6.7 seconds,4,6,4,,
1506,2018,"26,217 kms",First Owner,Petrol,Manual,Mumbai,7.11 Lakh*,Honda,18.7 kmpl,1199 CC,88.7bhp,6000rpm,5,White,5 Speed,,,,,,13.7 Seconds,5,4,4,SOHC,PGM - Fi
1507,2019,"7,000 kms",First Owner,Petrol,Manual,Mumbai,7.15 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.86bhp,6000rpm,5,Red,5 Speed,FWD,,,,,13.2 Seconds,5,4,4,DOHC,MPFI
1508,2015,"37,399 kms",First Owner,Petrol,Manual,Mumbai,7.15 Lakh*,Hyundai,17.01 kmpl,1591 CC,121.3 bhp,,5,Red,5 Speed,FWD,,,,,,,,,,
1509,2019,"16,443 kms",First Owner,Petrol,Manual,Mumbai,7.15 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.86bhp,6000rpm,5,White,5 Speed,FWD,,,,,,5,4,4,DOHC,MPFI
1510,2012,"1,63,836 kms",First Owner,Diesel,Manual,Mumbai,7.15 Lakh*,Toyota,12.99 kmpl,2494 CC,100 bhp,,8,Grey,5 Speed,FWD,,,,,,,,,,
1511,2021,472 kms,First Owner,Petrol,Automatic,Mumbai,7.15 Lakh*,Renault,18.2 kmpl,999 CC,71 bhp,,7,Silver,5-Speed,,,,,,,,,,,
1512,2019,"55,123 kms",First Owner,Diesel,Manual,Mumbai,7.15 Lakh*,Hyundai,22.54 kmpl,1396 CC,88.76 bhp,,5,Grey,6 Speed,,,,,,,,,,,
1513,2015,"37,399 kms",First Owner,Petrol,Manual,Mumbai,7.15 Lakh*,Hyundai,17.01 kmpl,1591 CC,121.3 bhp,,5,Maroon,5 Speed,FWD,,,,,,,,,,
1514,2011,"88,000 kms",Second Owner,Diesel,Automatic,Mumbai,7.18 Lakh*,BMW,16.07 kmpl,1995 CC,181bhp,4000rpm,5,Black,6 Speed,,,,,,8.3 seconds,4,4,4,null,CRDI
1515,2018,"3,648 kms",First Owner,Petrol,Manual,Mumbai,7.2 Lakh*,Maruti,22.0 kmpl,1197 CC,81.80bhp,6000rpm,5,Oxford Blue,5 Speed,FWD,,,,,12.6 Seconds,4,4,4,DOHC,MPFI
1516,2017,"31,100 kms",First Owner,Diesel,Manual,Mumbai,7.2 Lakh*,Renault,19.87 kmpl,1461 CC,83.8 bhp,,5,Grey,5 speed,,,,,,,,,,,
1517,2016,"23,000 kms",First Owner,Diesel,Manual,Mumbai,7.25 Lakh*,Maruti,25.1 kmpl,1248 CC,88.5bhp,4000rpm,5,Blue,5 Speed,FWD,,,,,,5,4,4,DOHC,DDIS
1518,2018,"29,125 kms",First Owner,Petrol,Automatic,Mumbai,7.25 Lakh*,Maruti,22.0 kmpl,1197 CC,81.80bhp,6000rpm,5,Brown,5 Speed,FWD,,Ventilated Disc,Drum,,12.6 Seconds,4,4,4,DOHC,MPFI
1519,2016,"54,500 kms",First Owner,Petrol,Automatic,Mumbai,7.25 Lakh*,Maruti,19.12 kmpl,1373 CC,91.1bhp,6000rpm,5,Grey,4 Speed,FWD,,,,,,4,4,4,DOHC,MPFI
1520,2016,"56,862 kms",First Owner,Petrol,Manual,Mumbai,7.25 Lakh*,Honda,17.8 kmpl,1497 CC,117.3bhp,6600rpm,5,Brown,5 Speed,FWD,,,,195 Kmph,10 Seconds,4,4,4,SOHC,PGM-Fi
1521,2015,"80,465 kms",First Owner,Diesel,Manual,Mumbai,7.25 Lakh*,Maruti,25.47 kmpl,1248 CC,88.50bhp,4000rpm,7,White,5 Speed,FWD,,,,,,,4,4,DOHC,CRDI
1522,2017,"22,000 kms",First Owner,Petrol,Automatic,Mumbai,7.25 Lakh*,Maruti,21.4 kmpl,1197 CC,83.1 bhp,,5,Silver,CVT,,,,,,,,,,,
1523,2012,"1,10,000 kms",First Owner,Diesel,Manual,Mumbai,7.25 Lakh*,Toyota,12.99 kmpl,2494 CC,100bhp,3600rpm,7,Silver,5 Speed,FWD,,,Leading-Trailing Drum,,,5,4,4,DOHC,Common Rail
1524,2014,"1,36,040 kms",First Owner,Diesel,Manual,Mumbai,7.25 Lakh*,Mahindra,15.1 kmpl,2179 CC,140 bhp,,7,PURPLE,6 Speed,AWD,,,,,,,,,,
1525,2014,"76,000 kms",First Owner,Diesel,Manual,Mumbai,7.25 Lakh*,Mahindra,15.1 kmpl,2179 CC,140bhp,3750rpm,7,Grey,6 Speed,AWD,,,,,,,4,4,DOHC,Direct Injection
1526,2020,"10,000 kms",First Owner,Petrol,Manual,Mumbai,7.25 Lakh*,Maruti,23.26 kmpl,1197 CC,88.50 bhp,,5,Brown,5 Speed,,,,,,,,,,,
1527,2017,"43,000 kms",First Owner,Petrol,Automatic,Mumbai,7.25 Lakh*,Volkswagen,17.21 kmpl,1197 CC,103.5bhp,5000rpm,5,Red,7 Speed,FWD,,,,,,5,4,4,DOHC,Direct Injection
1528,2020,"13,523 kms",First Owner,Petrol,Manual,Mumbai,7.35 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.86 bhp,,5,Marun,5 Speed,FWD,,,,,,,,,,
1529,2018,"39,302 kms",First Owner,Diesel,Manual,Mumbai,7.35 Lakh*,Maruti,28.4 kmpl,1248 CC,74.02bhp,4000rpm,5,Grey,5 Speed,FWD,,,,,,,4,4,DOHC,CRDI
1530,2018,"19,559 kms",First Owner,Petrol,Manual,Mumbai,7.35 Lakh*,Maruti,21.21 kmpl,1197 CC,81.80bhp,6000rpm,5,Red,5,FWD,,,,,,5,4,4,DOHC,MPFi
1531,2019,"19,500 kms",First Owner,Petrol,Manual,Mumbai,7.35 Lakh*,Toyota,21.01 kmpl,1197 CC,81.80bhp,6000rpm,5,Red,5-Speed,FWD,,,,,,5,4,4,,
1532,2017,"21,451 kms",First Owner,Petrol,Automatic,Mumbai,7.35 Lakh*,Honda,19.0 kmpl,1199 CC,88.7bhp,6000rpm,5,Maroon,5 Speed,FWD,,Disc,Drum,172 Kmph,13.7 Seconds,5,4,4,SOHC,PGM - Fi
1533,2016,"53,667 kms",First Owner,Petrol,Automatic,Mumbai,7.35 Lakh*,Maruti,19.12 kmpl,1373 CC,91.1 bhp,,5,Beige,4 Speed,FWD,,,,,,,,,,
1534,2018,"18,037 kms",First Owner,Petrol,Manual,Mumbai,7.35 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.83bhp,6000rpm,5,Red,5 Speed,,,,,,,5,4,4,DOHC,MPFI
1535,2017,"50,038 kms",First Owner,Diesel,Manual,Mumbai,7.35 Lakh*,Mahindra,18.49 kmpl,1493 CC,100bhp,3750rpm,7,White,5 Speed,,,,,,13.9 Seconds,5,3,2,null,CRDi
1536,2016,"60,000 kms",First Owner,Diesel,Manual,Mumbai,7.35 Lakh*,Maruti,23.65 kmpl,1248 CC,88.5bhp,4000rpm,5,Grey,5 Speed,FWD,,,,,,5,4,4,DOHC,null
1537,2016,"26,753 kms",First Owner,Diesel,Automatic,Mumbai,7.35 Lakh*,Mahindra,18.49 kmpl,1493 CC,100 bhp,,7,Silver,5 Speed,RWD,,,,,,,,,,
1538,2020,"13,525 kms",First Owner,Petrol,Manual,Mumbai,7.35 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.86 bhp,,5,Red,5 Speed,FWD,,,,,,,,,,
1539,2016,"77,000 kms",Second Owner,CNG,Manual,Mumbai,7.4 Lakh*,Maruti,26.08 km/kg,1462 CC,91.19 bhp,,7,White,5 Speed,,,,,,,,,,,
1540,2019,"19,500 kms",First Owner,Petrol,Manual,Mumbai,7.4 Lakh*,Maruti,21.01 kmpl,1197 CC,81.80bhp,6000rpm,5,Red,5 Speed,FWD,,,,,,5,4,4,DOHC,MPFI
1541,2019,"12,000 kms",First Owner,Petrol,Manual,Mumbai,7.4 Lakh*,Hyundai,20.7 kmpl,1197 CC,81.86bhp,6000rpm,5,Silver,5 speed,FWD,,,,,,5,4,4,DOHC,MPFI
1542,2020,"1,860 kms",First Owner,Petrol,Manual,Mumbai,7.4 Lakh*,Tata,19.05 kmpl,1199 CC,84.88bhp,6000rpm,5,White,5 Speed,,,,,,,,3,4,,EFI
1543,2019,"11,200 kms",First Owner,Petrol,Manual,Mumbai,7.41 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.86bhp,6000rpm,5,Red,5 Speed,FWD,,,,,13.2 Seconds,5,4,4,DOHC,MPFI
1544,2012,"1,45,000 kms",Second Owner,Diesel,Manual,Mumbai,7.45 Lakh*,Toyota,12.99 kmpl,2494 CC,100.6bhp,3600rpm,7,Grey,5 Speed,RWD,,,,,,5,4,4,DOHC,CRDi
1545,2014,"70,000 kms",First Owner,Diesel,Manual,Mumbai,7.45 Lakh*,Mahindra,15.1 kmpl,2179 CC,140 bhp,,7,Violet,6 Speed,AWD,,,,,,,,,,
1546,2016,"34,000 kms",First Owner,Diesel,Manual,Mumbai,7.45 Lakh*,Honda,26.0 kmpl,1498 CC,98.6bhp,3600rpm,5,Black,6 Speed,FWD,,,,,,4,4,4,DOHC,Direct Injection
1547,2017,"11,089 kms",First Owner,Petrol,Manual,Mumbai,7.45 Lakh*,Honda,17.0 kmpl,1497 CC,118 bhp,,5,Silver,5 Speed,,,,,,,,,,,
1548,2018,"13,000 kms",First Owner,Petrol,Automatic,Mumbai,7.45 Lakh*,Honda,19.0 kmpl,1199 CC,88.76bhp,6000rpm,5,Red,CVT,,,,,,,4,4,4,SOHC,MPFi
1549,2021,"1,700 kms",First Owner,Petrol,Manual,Mumbai,7.45 Lakh*,Maruti,23.2 kmpl,1197 CC,88.50 bhp,,5,Red,5-Speed,,,,,,,,,,,
1550,2018,"12,060 kms",First Owner,Petrol,Manual,Mumbai,7.45 Lakh*,Maruti,21.4 kmpl,1197 CC,83.1 bhp,,5,White,5 Speed,FWD,,,,,,,,,,
1551,2016,"32,000 kms",First Owner,Petrol,Automatic,Mumbai,7.45 Lakh*,Honda,18.0 kmpl,1497 CC,117.3 bhp,,5,Silver,5 Speed CVT,,,,,,,,,,,
1552,2019,"13,470 kms",First Owner,Diesel,Manual,Mumbai,7.45 Lakh*,Maruti,28.4 kmpl,1248 CC,74.02 bhp,,5,Blue,5 Speed,,,,,,,,,,,
1553,2017,"25,000 kms",First Owner,Petrol,Manual,Mumbai,7.45 Lakh*,Maruti,20.73 kmpl,1373 CC,91.1bhp,6000rpm,5,Maroon,5 Speed,FWD,,,,,,4,4,4,DOHC,MPFI
1554,2010,"95,255 kms",Second Owner,Diesel,Automatic,Mumbai,7.45 Lakh*,Audi,16.55 kmpl,1968 CC,147.51bhp,4200rpm,5,Silver,7 Speed,,,,,,9.1 Seconds,4,4,4,DOHC,Direct Injection
1555,2016,"45,000 kms",First Owner,Diesel,Manual,Mumbai,7.45 Lakh*,Ford,21.7 kmpl,1498 CC,98.96bhp,3750rpm,5,Silver,5 Speed,FWD,,,,,,5,4,4,SOHC,Direct Injection
1556,2016,"63,000 kms",First Owner,Diesel,Manual,Mumbai,7.45 Lakh*,Maruti,22.7 kmpl,1598 CC,118 bhp,,5,Silver,6 Speed,FWD,,,,,,,,,,
1557,2008,"69,000 kms",First Owner,Diesel,Automatic,Mumbai,7.49 Lakh*,Mercedes-Benz,11.0 kmpl,2987 CC,198.5,"4,000 (PS",5,Grey,7 Speed,RWD,,,,248 kmph,8.7 seconds,4,6,4,DOHC,SEFI
1558,2018,"36,979 kms",First Owner,Petrol,Automatic,Mumbai,7.49 Lakh*,Tata,17.0 kmpl,1198 CC,108.5bhp,5000rpm,5,White,6 Speed,,,,,,,5,3,4,DOHC,MPFI
1559,2014,"87,000 kms",First Owner,Diesel,Manual,Mumbai,7.49 Lakh*,Mahindra,16.55 kmpl,2498 CC,105 bhp,,6,Red,5 Speed,,,,,,,,,,,
1560,2015,"78,554 kms",First Owner,Diesel,Manual,Mumbai,7.49 Lakh*,Mahindra,15.4 kmpl,2179 CC,120bhp,4000rpm,9,Silver,5 Speed,,,,,150 Kmph,19 Seconds,5,4,4,DOHC,CRDi
1561,2009,"64,227 kms",Second Owner,Diesel,Automatic,Mumbai,7.49 Lakh*,BMW,18.48 kmpl,1995 CC,177 ," 4,000 (PS",5,White,6 Speed,,,,,,,4,4,4,,CRDi
1562,2016,"35,316 kms",First Owner,Petrol,Manual,Mumbai,7.49 Lakh*,Maruti,17.5 kmpl,1373 CC,91.1bhp,6000rpm,7,Blue,5 Speed,FWD,,,,,,5,4,4,DOHC,MPFI
1563,2019,"19,000 kms",First Owner,Diesel,Manual,Mumbai,7.49 Lakh*,Maruti,28.4 kmpl,1248 CC,74bhp,4000rpm,5,White,5,,,,,,,,4,4,DOHC,CRDi
1564,2018,"20,000 kms",First Owner,Diesel,Manual,Mumbai,7.5 Lakh*,Volkswagen,20.64 kmpl,1498 CC,108.49 bhp,,5,,5 Speed,FWD,,,,,,,,,,
1565,2016,"77,000 kms",Second Owner,Petrol,Automatic,Mumbai,7.5 Lakh*,Honda,18.0 kmpl,1497 CC,117.3 bhp,,5,White,5 Speed CVT,FWD,,,,,,,,,,
1566,2018,"70,000 kms",First Owner,Diesel,Automatic,Mumbai,7.5 Lakh*,Maruti,28.4 kmpl,1248 CC,74.02bhp,4000rpm,5,White,5 Speed,,,,,,,4,4,4,DOHC,CRDI
1567,2017,"44,600 kms",First Owner,Petrol,Manual,Mumbai,7.5 Lakh*,Maruti,19.34 kmpl,1462 CC,103bhp,6000rpm,7,Grey,5 Speed,2WD,,,,,,5,4,4,DOHC,MPFI
1568,2017,"22,000 kms",First Owner,Petrol,Manual,Mumbai,7.5 Lakh*,Maruti,20.73 kmpl,1373 CC,91.1 bhp,,5,Black,5 Speed,FWD,,,,,,,,,,
1569,2018,"45,000 kms",First Owner,Diesel,Manual,Mumbai,7.5 Lakh*,Maruti,27.39 kmpl,1248 CC,74bhp,4000rpm,5,Blue,5 Speed,FWD,,,,170 Kmph,12.93 seconds,5,4,4,DOHC,CRDi
1570,2019,"10,519 kms",First Owner,CNG,Manual,Mumbai,7.5 Lakh*,Hyundai,0.0 km/kg,1197 CC,65.39bhp,5600rpm,5,White,5 Speed,,,,,,,,4,4,,MPFi
1571,2020,"13,000 kms",First Owner,Petrol,Automatic,Mumbai,7.5 Lakh*,Tata,20.3 kmpl,1199 CC,84.48bhp,6000rpm,5,Blue,5 Speed,FWD,,,,,,4,3,4,,MPFi
1572,2016,"27,000 kms",First Owner,Petrol,Automatic,Mumbai,7.5 Lakh*,Volkswagen,18.19 kmpl,1197 CC,103.2 bhp,,5,Blue,7 Speed,FWD,,,,,,,,,,
1573,2014,"68,300 kms",First Owner,Diesel,Automatic,Mumbai,7.5 Lakh*,Hyundai,19.5 kmpl,1582 CC,126.24 bhp,,5,Silver,6 Speed,FWD,,,,,,,,,,
1574,2017,"6,781 kms",First Owner,Petrol,Manual,Mumbai,7.55 Lakh*,Honda,17.0 kmpl,1497 CC,"118PS at 6,600 rpm",,5,Red,5 Speed,,,,,,,4,4,4,SOHC,EFI(Electronic Fuel Injection)
1575,2014,"68,523 kms",First Owner,Diesel,Manual,Mumbai,7.55 Lakh*,Mahindra,15.4 kmpl,2523 CC,75bhp,3200rpm,9,Blue,5 Speed,,,,Drum,150 Kmph,19 Seconds,5,4,4,DOHC,Direct Injection
1576,2017,"46,700 kms",First Owner,Diesel,Manual,Mumbai,7.55 Lakh*,Ford,22.77 kmpl,1498 CC,98.59bhp,3750rpm,5,White,5 Speed,,,,,,13.5 Seconds,5,4,2,SOHC,Direct Injection
1577,2019,"2,566 kms",First Owner,Petrol,Automatic,Mumbai,7.59 Lakh*,Honda,19.0 kmpl,1199 CC,88.76 bhp,,5,White,5 Speed,,,,,,,,,,,
1578,2015,"48,000 kms",First Owner,Petrol,Automatic,Mumbai,7.6 Lakh*,Honda,18.0 kmpl,1497 CC,117.3 bhp,,5,White,5 Speed CVT,FWD,,,,,,,,,,
1579,2018,"15,405 kms",First Owner,Petrol,Automatic,Mumbai,7.6 Lakh*,Maruti,21.21 kmpl,1197 CC,81.80bhp,6000rpm,5,White,5 Speed,FWD,,,,,,4,4,4,DOHC,MPFI
